uni,n,k,date,p,V1,stab1,V3,stab3,V6,stab6,V12,stab12
large,63,1,2025-07-01,499,0.13732481573416344,0.9999999999999989,0.13932933290228983,0.9974217015566262,0.1299217936879268,0.9034954935846823,0.12586046005546336,0.8809487414093667
large,63,1,2025-08-01,499,0.07428388533057831,1.0000000000000009,0.10763185448892701,0.9653980264384628,0.12092985681837468,0.8842261938249494,0.12171145905384557,0.8737869517824564
large,63,1,2025-09-02,499,0.0686362028775623,1.0000000000000002,0.08432855940021443,0.9435301149116367,0.10555737401464343,0.8889478308669071,0.10978491702702664,0.8535353575524337
large,63,1,2025-10-01,499,0.08832687124595597,0.9999999999999999,0.07789332593897062,0.9627432323576901,0.10847992664492533,0.9163888509169393,0.13074667218718397,0.83164468173221
large,63,1,2025-11-03,499,0.09216830239935618,0.9999999999999989,0.08962933230407698,0.9578909518755339,0.09880342106807648,0.9233577889932026,0.1416103088663655,0.8304621892734275
large,63,1,2025-12-01,499,0.0984312506483127,1.0000000000000007,0.08347088984351628,0.9100124467892665,0.08547905784224927,0.9119480294393376,0.11400845705106749,0.8410168400956642
large,63,1,2026-01-02,499,0.11067435114855492,0.9999999999999994,0.10550689648036073,0.9493739819623421,0.08306525565019195,0.8921782194162237,0.11221630049804573,0.8480818579602897
large,63,1,2026-02-02,499,0.10918384606752903,1.0000000000000002,0.1085189880482368,0.9807429201154331,0.07902439973683129,0.8794996809857285,0.10460252698097863,0.8549386179069648
large,63,1,2026-03-02,499,0.09499453086450843,1.0000000000000002,0.09982864600816024,0.9423000018083535,0.10240928934034199,0.8817373318452042,0.11060936896020722,0.8695431669406866
large,63,1,2026-04-01,499,0.09723043986088704,0.9999999999999997,0.09978811850192272,0.9489631072262737,0.10449905646302013,0.9252574326186669,0.11573858070551127,0.8871101661018407
large,63,1,2026-05-01,500,0.11271520490037125,0.9999999999999988,0.11069380653145569,0.953745974877072,0.11960468962498016,0.9329017083461308,0.1419768235827135,0.8734162976176875
large,63,1,2026-06-01,500,0.15211467420025288,1.0000000000000009,0.18321617550482586,0.9541538774063154,0.20069704864909957,0.9061082421335502,0.23426092645608204,0.8552428606612744
large,63,3,2019-04-01,475,0.08446861370785384,0.9999999999999992,0.11744838437541372,0.7442122654711224,0.0855679301193602,0.6109289771031847,0.07727695710373562,0.4151907451267237
large,63,3,2019-05-01,475,0.0895761242826635,0.9999999999999998,0.10994202027807812,0.6968843271227073,0.12082691859780553,0.5742443767046197,0.08320969786868235,0.42143456781889466
large,63,3,2019-06-03,475,0.10712607464701042,0.9999999999999992,0.10120634498603479,0.5568548566613654,0.0840901674320919,0.5504325934348356,0.10340520231729672,0.4640958196473951
large,63,3,2019-07-01,475,0.07654348929838829,1.0,0.0823393702259354,0.7932030401512927,0.08157439074218185,0.560221107481647,0.08730659545251741,0.5148164334726397
large,63,3,2019-08-01,475,0.1734498560452671,0.9999999999999982,0.16720376048725258,0.880201426828472,0.166172253670175,0.5597981506042174,0.17101868155430777,0.5156278534516322
large,63,3,2019-09-03,475,0.08181834917298361,0.9999999999999992,0.06858255472541448,0.7861059438740715,0.0654983322372557,0.5994829512930759,0.06739683317607198,0.5004342190057178
large,63,3,2019-10-01,476,0.11615734459460209,0.9999999999999984,0.10126358165981394,0.6081177852100703,0.10630086765987792,0.6000249498402382,0.12624015277229933,0.48422645949819815
large,63,3,2019-11-01,476,0.07986837658896964,0.9999999999999972,0.0707629057592028,0.4914360156646115,0.07512065220616242,0.5796662097349797,0.082256753850443,0.47417092453443394
large,63,3,2019-12-02,476,0.06636411239224464,1.0000000000000004,0.08378273142991091,0.666698064656522,0.09978062877356517,0.5321428489613824,0.09091333742363877,0.48068358337773553
large,63,3,2020-01-02,476,0.07234258156317225,1.0,0.0698412669394095,0.9544186053859818,0.07397332467228108,0.5778769075869294,0.07531091537734845,0.5218810296419584
large,63,3,2020-02-03,476,0.2698179498508371,0.9999999999999992,0.28969138811134515,0.8587582501585685,0.3027734734142934,0.6264872801896586,0.30989059686595344,0.4966674467510294
large,63,3,2020-03-02,477,0.6771247195205283,0.9999999999999998,0.826087898075694,0.578170524511724,0.8353977558322673,0.5861258333390287,0.8666027833144837,0.44923454711239846
large,63,3,2020-04-01,477,0.25794980438445053,1.0000000000000002,0.26101815178615084,0.3614999013364437,0.36494351250296964,0.5855819402648508,0.36125250666908476,0.42688287138440223
large,63,3,2020-05-01,477,0.22277367125233313,1.0,0.23188713688212984,0.3846611459684847,0.271479160516226,0.4439780428092278,0.2792435543605935,0.4121969739511804
large,63,3,2020-06-01,480,0.1658587313963596,0.9999999999999993,0.16497448760357536,0.6043287384636578,0.2578521194428545,0.3356037583239466,0.3189495141322335,0.3693152737159059
large,63,3,2020-07-01,480,0.11155223831225512,0.9999999999999987,0.13831076859014835,0.7475069524837029,0.15661968830612552,0.4200289008779863,0.1928484086839546,0.3353753067307316
large,63,3,2020-08-03,482,0.0983110842219647,0.9999999999999986,0.14020175956841388,0.46523434061134605,0.12357630862984306,0.4841359336563319,0.17046499653863753,0.31056471879793196
large,63,3,2020-09-01,483,0.15371971491309835,0.999999999999999,0.14383721942307326,0.5382087757138159,0.12298533153129788,0.4945342534427613,0.17621991289060238,0.31509316032972656
large,63,3,2020-10-01,483,0.12372793980692284,0.9999999999999984,0.13161804735202265,0.7405119357311503,0.1430463453043134,0.40497884548546015,0.17062348718836257,0.33440131678899043
large,63,3,2020-11-02,483,0.16780186275889375,0.9999999999999987,0.18061694696295436,0.880135267202509,0.1943684280807621,0.5002596906495782,0.25414268897700254,0.35066065657009443
large,63,3,2020-12-01,484,0.1429854195545594,0.9999999999999986,0.1446882638871108,0.7523887061747307,0.16213048788365597,0.5646707076852183,0.16460863252197508,0.35556932929724694
large,63,3,2021-01-04,484,0.16694238886072924,0.9999999999999987,0.17963783311851522,0.7113419974125482,0.2045036667226504,0.6264273640225382,0.22736628573189724,0.3775112550263885
large,63,3,2021-02-01,484,0.11932641447305567,1.0000000000000002,0.17749452533612617,0.9445719170563582,0.19581220316357265,0.6842451669605473,0.22326946534365252,0.42936323408776617
large,63,3,2021-03-01,484,0.1360423775377086,0.999999999999999,0.13156908996352001,0.6817383638717943,0.18340732033898385,0.5969710207437433,0.2127053563251461,0.4254679138429515
large,63,3,2021-04-01,484,0.07504853966978925,0.9999999999999999,0.07533775899768912,0.6640777242790852,0.11450384156949907,0.5430019968652235,0.1522129508924762,0.41683488264339535
large,63,3,2021-05-03,484,0.10457166936399032,1.0000000000000007,0.11487188511933805,0.9008457501094587,0.11111766200874729,0.5935800134716062,0.14218578282564018,0.4235876106286613
large,63,3,2021-06-01,486,0.10818514644913252,0.9999999999999992,0.10500114572971873,0.9199309721954475,0.11740679750655666,0.6514863190283082,0.12740753571963925,0.44205144130125423
large,63,3,2021-07-01,486,0.0847191741970411,0.9999999999999984,0.08615772628121007,0.9405245038337965,0.07225561266324175,0.7467675406870586,0.10930428245731705,0.4826157310750341
large,63,3,2021-08-02,486,0.08137468959140041,0.9999999999999988,0.08305324711173948,0.9595300764948905,0.08699701128578494,0.8666492367130805,0.11055491965695959,0.5242717459885748
large,63,3,2021-09-01,486,0.10044845331855388,0.9999999999999978,0.11221776017786264,0.9355502036991674,0.11314213042013614,0.893721231438614,0.10740487408318765,0.5762089437039739
large,63,3,2021-10-01,486,0.07083765216283178,0.9999999999999998,0.07379730320994077,0.8957040042831504,0.0837634279799943,0.8935781259010112,0.08097704932357552,0.631787606513326
large,63,3,2021-11-01,486,0.1381837324800335,0.9999999999999996,0.12577509048389707,0.908722946471179,0.12014422250276245,0.8724473690682745,0.13271003830990225,0.6895624185742233
large,63,3,2021-12-01,487,0.07171699796398259,0.999999999999999,0.07264186806013224,0.9234703600866223,0.08063353659619078,0.8549591496372488,0.08543361711793271,0.7373538014958274
large,63,3,2022-01-03,487,0.15645349784074727,1.0,0.15481498407174635,0.8552308290331109,0.14022647987896272,0.8482799151716527,0.15030327485464312,0.7579293912168378
large,63,3,2022-02-01,487,0.13161922445088894,0.9999999999999987,0.13831994570327366,0.8781999041363641,0.1268780756836729,0.8431966162941286,0.13639873302112235,0.8002183161569135
large,63,3,2022-03-01,489,0.17810998029281,1.0,0.13454039374752305,0.9242850996732427,0.1371191426113592,0.8455001691408623,0.14171210867010714,0.8091752767369241
large,63,3,2022-04-01,489,0.15245325181345212,0.9999999999999981,0.15823379027854342,0.8146893827581401,0.15864179736488523,0.7904698074549688,0.1695001791426933,0.7807913464381716
large,63,3,2022-05-02,490,0.164139918181871,0.9999999999999993,0.17740035991343653,0.7759534904016414,0.18679418984414137,0.712970039332101,0.22743478166534983,0.7278618313476938
large,63,3,2022-06-01,490,0.2086258580181808,0.9999999999999987,0.1985198001393394,0.7390203758158058,0.2205603011842605,0.6205338002626729,0.23306435873136033,0.6842454355490147
large,63,3,2022-07-01,492,0.136856394770593,0.9999999999999978,0.10578078010886764,0.6365827499773873,0.10398260526448931,0.5554609869193271,0.07595615151400034,0.672996436954942
large,63,3,2022-08-01,492,0.14389318019272904,1.0,0.13740142428598168,0.7856638326254234,0.12973632917981662,0.5265984887160746,0.13932843838671882,0.6678884939450355
large,63,3,2022-09-01,492,0.17336183206306233,0.9999999999999986,0.1682829307056912,0.9281224517464319,0.1824726305455938,0.5564949021609337,0.20168770627787727,0.6586811398476212
large,63,3,2022-10-03,493,0.13908096898748049,0.9999999999999983,0.12296305546199841,0.9274010339960698,0.1396304845883133,0.6721671885254346,0.13565117453180647,0.6335934130885162
large,63,3,2022-11-01,493,0.14670558517234752,0.9999999999999999,0.1353699296727975,0.9241351380114518,0.12501597536261774,0.8037875130084031,0.12467886404074117,0.61603284698313
large,63,3,2022-12-01,493,0.1158462651084503,0.9999999999999976,0.11217675325875799,0.8488307240648945,0.12114587136376197,0.8616022984808822,0.10488841079231759,0.5988745809800825
large,63,3,2023-01-03,493,0.12740780732790963,0.9999999999999999,0.11181382413031599,0.8354912960792544,0.13496854277026762,0.7906079459862426,0.11731537046625527,0.5950894972163303
large,63,3,2023-02-01,493,0.1211796192622701,1.0000000000000002,0.13229376145584412,0.8779615416136574,0.13462802785525096,0.7061498520568347,0.14368684855030175,0.5717164731054172
large,63,3,2023-03-01,493,0.15777853112088827,0.9999999999999988,0.16098668209128247,0.7259318561347416,0.14431747042894907,0.6349241334456893,0.13663089970789216,0.5428993220647924
large,63,3,2023-04-03,494,0.08902419026187099,0.9999999999999984,0.10717667447642863,0.5614395248491978,0.10036497137223051,0.5883322111119351,0.1179865886893061,0.5618234965163791
large,63,3,2023-05-01,494,0.109181575362993,0.9999999999999998,0.1139585023643192,0.6452628524765917,0.13177437302856454,0.5524311610037875,0.15038609752465418,0.6013999649907099
large,63,3,2023-06-01,494,0.10240561309005052,0.999999999999999,0.13103708753706686,0.7995978282212921,0.16207902259905324,0.5207111500384118,0.15767350793276033,0.6172943978004893
large,63,3,2023-07-03,494,0.08667524266758189,0.9999999999999998,0.11330411651379445,0.7368137225418057,0.09192760674185402,0.49060202181777013,0.0753866180242871,0.5586473336768115
large,63,3,2023-08-01,494,0.09352669667128792,0.9999999999999986,0.09476606409985182,0.7855995822679074,0.1066032597084879,0.5344091400984307,0.1001731246949297,0.5050853454677752
large,63,3,2023-09-01,494,0.09057329904064987,0.9999999999999976,0.09827756664370794,0.9026910712072969,0.1056071550051421,0.5873203930241451,0.11418210843077914,0.47257232583919473
large,63,3,2023-10-02,494,0.10974703335075503,0.9999999999999996,0.111515930628976,0.9099116028568931,0.11259236021767839,0.6811665744335873,0.13099994009418434,0.4946117208883614
large,63,3,2023-11-01,494,0.09021648105685998,1.0000000000000002,0.08839809034597981,0.6788914209750908,0.08557849094627525,0.6775706963863222,0.11386082009594616,0.5121594269215705
large,63,3,2023-12-01,494,0.12139171792240096,0.9999999999999987,0.14924563766122215,0.4773032015257323,0.14781340232715562,0.6371442250703983,0.17813625406061165,0.5223131207749034
large,63,3,2024-01-02,494,0.09103840286744481,0.9999999999999983,0.07444391019378029,0.5740499460764119,0.07987080142484584,0.5039233513389113,0.09926927770509762,0.5083592406178985
large,63,3,2024-02-01,494,0.06510870779917295,0.9999999999999997,0.06317523449575593,0.8310618700185779,0.06459779426309314,0.45522009632685356,0.07542983156249226,0.47743196704146507
large,63,3,2024-03-01,495,0.07178305132274547,1.0000000000000002,0.08028923517984599,0.7768213247282473,0.08718071069853145,0.5111292535168986,0.08611009463713958,0.44862740595825673
large,63,3,2024-04-01,495,0.08142344715162644,0.9999999999999989,0.08952289868817262,0.7369292659645547,0.09414751122456504,0.5300056525042275,0.07331058158165958,0.4294127125398996
large,63,3,2024-05-01,495,0.10532813233831032,1.0000000000000002,0.0966294460053473,0.7252300766212536,0.09021984137303114,0.5280837024551457,0.0968255156873563,0.41137002158806146
large,63,3,2024-06-03,495,0.06363749311202851,1.0000000000000002,0.06358625276140054,0.4846585179428404,0.06758391166007711,0.49227289336296826,0.06179222304148834,0.40592421395594636
large,63,3,2024-07-01,495,0.06457427662992458,0.9999999999999983,0.06074341919964944,0.6925714265475607,0.07456761502710665,0.47039339653690676,0.09130626071876968,0.37832080263189005
large,63,3,2024-08-01,496,0.12591008985788724,1.0,0.11321224625136372,0.6613593324504474,0.11149934439031108,0.4140181316766342,0.11027797096176095,0.34735585633269034
large,63,3,2024-09-03,496,0.08692497633868496,0.9999999999999993,0.07976599413899631,0.6399876362267287,0.0731801903029941,0.38082877659393843,0.0709692400321311,0.33359845572929253
large,63,3,2024-10-01,496,0.07060315604842154,0.999999999999999,0.07268100231063489,0.9447868013003081,0.07707518139834171,0.48801476982793657,0.1131226643844262,0.3211660831531952
large,63,3,2024-11-01,496,0.10614261683779214,0.999999999999999,0.11251906326526315,0.671866209701171,0.11870619096717708,0.4887364950924575,0.1652570191338716,0.31950635070561695
large,63,3,2024-12-02,496,0.10274541341582692,1.0,0.09416281309802631,0.4373568634210078,0.08934457871585318,0.5046860924175178,0.09209679138765314,0.2928760281538323
large,63,3,2025-01-02,497,0.14425392351089525,0.9999999999999999,0.15350014865049078,0.6145736013640386,0.11118012370657339,0.5237874720643324,0.10454592089918627,0.2960472776187467
large,63,3,2025-02-03,497,0.09440632103949072,0.9999999999999992,0.09997130137456335,0.7306949230594574,0.09002328409896196,0.5200581632476895,0.0945381524879002,0.3378038917387335
large,63,3,2025-03-03,497,0.11942514995964797,0.9999999999999991,0.12363725814128516,0.771662529076278,0.11699144880461632,0.5567660568636953,0.10080610458057457,0.3456686038120084
large,63,3,2025-04-01,497,0.288146747795505,1.0,0.26691170025589006,0.5820031669300736,0.26930279618186104,0.5898800310550654,0.2860962917541456,0.34739156729744297
large,63,3,2025-05-01,497,0.15207003438803252,0.9999999999999997,0.14793320160991352,0.596747785615314,0.14908345843236714,0.6059374626644968,0.14558890564607072,0.34768250863092764
large,63,3,2025-06-02,499,0.12606924672615208,0.9999999999999984,0.10886842676686724,0.6845559617552226,0.11438313235501028,0.5199543433977493,0.1276332438632222,0.3617017182511329
large,63,3,2025-07-01,499,0.10627315121505233,0.9999999999999989,0.13069781562289096,0.9390359472622085,0.12018648462079305,0.5635843420084521,0.1051689367273215,0.3881613174584668
large,63,3,2025-08-01,499,0.08716974368242632,1.0,0.14187923129491814,0.8168721309739475,0.12685319315933383,0.6315025842232729,0.11263460145859756,0.4185215738690416
large,63,3,2025-09-02,499,0.07028194852303489,0.9999999999999996,0.07594424487086687,0.6430922568912206,0.09631663180684931,0.5912864530930776,0.08544287146450892,0.4245409613279794
large,63,3,2025-10-01,499,0.08182170634417679,0.9999999999999988,0.07660052123765801,0.7532665131730183,0.07296857472653495,0.6115425606331967,0.07716730478216115,0.437569106253608
large,63,3,2025-11-03,499,0.09245500963162102,0.9999999999999984,0.09157975156909141,0.8405818898816106,0.11491118321038157,0.6027378586868587,0.09908008965599593,0.45429216182927007
large,63,3,2025-12-01,499,0.06887480477273426,0.9999999999999989,0.06823058614324368,0.6906002791907944,0.07646513888525303,0.5825678860852174,0.10532987216454952,0.4328229876010494
large,63,3,2026-01-02,499,0.06761538080438302,0.9999999999999986,0.06588821003391589,0.6556687200017812,0.0648440302576866,0.5812053649299236,0.10710450742357612,0.41783508546761045
large,63,3,2026-02-02,499,0.0836916131310132,0.999999999999998,0.08460519360689962,0.7393010153363084,0.07850369839579605,0.5218327554972523,0.147076798374539,0.4167297053432495
large,63,3,2026-03-02,499,0.09180132723249058,1.0,0.08834957088478379,0.6973305268740183,0.0854937896108463,0.5024319987054632,0.12192693600109464,0.4119525056495948
large,63,3,2026-04-01,499,0.09183586023875125,0.9999999999999979,0.08904780098191233,0.8730506807421705,0.09011267749783083,0.5495504981555791,0.12234841811137519,0.4126347606839879
large,63,3,2026-05-01,500,0.10105387659106352,0.9999999999999983,0.10559801280128307,0.9283853720780921,0.11461550498080923,0.6615936751997453,0.10559724553250183,0.4286784317732355
large,63,3,2026-06-01,500,0.09653059350318609,0.9999999999999994,0.10392264202398535,0.83647411919571,0.1330702407951585,0.7255399364578173,0.11359914297911984,0.45466692053302515
large,63,5,2019-04-01,475,0.07924942166625021,0.9999999999999979,0.0944784342137692,0.5822983123416607,0.08050179466685853,0.5826422191856906,0.07565963503928717,0.353949466691388
large,63,5,2019-05-01,475,0.09001226411564191,0.9999999999999984,0.0914540258400355,0.70880206889026,0.07450149382471985,0.5135596541269766,0.0820811057442138,0.37510065514023555
large,63,5,2019-06-03,475,0.10634860016162416,0.999999999999999,0.09555915442655936,0.46809574072303956,0.09425240230070149,0.5113239716677692,0.08748390987646647,0.37457848694758955
large,63,5,2019-07-01,475,0.07435345968176893,0.9999999999999988,0.08597846694036161,0.4740258457414481,0.08957617009519582,0.5295636759015312,0.08912852692939141,0.391915822194666
large,63,5,2019-08-01,475,0.1761210222739062,0.9999999999999988,0.1707691391424562,0.5145557797027857,0.15536712441437178,0.4128333910450507,0.16760379469568454,0.3915391955827548
large,63,5,2019-09-03,475,0.08347778886153805,0.9999999999999991,0.07307310486564504,0.4782748104374587,0.07252408213705087,0.3755328877408519,0.0846371637385171,0.42739556068579104
large,63,5,2019-10-01,476,0.11710709021675532,0.999999999999998,0.1034338409705425,0.5657704438923893,0.09797603597727723,0.49365962126160773,0.08652001843916088,0.43482012215993765
large,63,5,2019-11-01,476,0.07334149387178468,0.9999999999999969,0.06139526344094266,0.690329811791153,0.05856922762584333,0.4725476050645066,0.05664532763836147,0.41444189220250044
large,63,5,2019-12-02,476,0.06778429965435175,0.9999999999999984,0.07721579260295329,0.4893972582107197,0.07617720796249393,0.4844228532802969,0.060617405083031886,0.4098651100519678
large,63,5,2020-01-02,476,0.07241992693504623,0.9999999999999996,0.06604875874738098,0.6628856320197757,0.06390614929900114,0.48269066079260114,0.07045420897894948,0.3997756692303556
large,63,5,2020-02-03,476,0.27114456237885837,0.9999999999999994,0.28883354079886336,0.6057013677633074,0.29413351567122764,0.48051486316355807,0.28232557039767847,0.38805965828362765
large,63,5,2020-03-02,477,0.6691570328661077,1.0,0.8140014760514109,0.5413575040661636,0.8696965370996855,0.4860171661173592,0.8975660141088855,0.36827697941001925
large,63,5,2020-04-01,477,0.25432400342271455,0.9999999999999998,0.2452805258002779,0.43518482370935363,0.3774876710138039,0.4712218856889526,0.3628323417471202,0.3537643076216664
large,63,5,2020-05-01,477,0.18364538229478813,0.9999999999999996,0.1902797332281321,0.6366058884899095,0.24479804693914908,0.42295952120468344,0.22134698372317801,0.35758937046743433
large,63,5,2020-06-01,480,0.1640512184335552,0.9999999999999987,0.163997193832545,0.7666460631765694,0.1951987705617239,0.4753563745750141,0.2873691573097748,0.3536696836022614
large,63,5,2020-07-01,480,0.10982716697753936,0.9999999999999988,0.13320143177812913,0.6594972772449379,0.12703680054404265,0.49952346266316383,0.1627756485595584,0.38103065417853726
large,63,5,2020-08-03,482,0.08527713099781749,0.9999999999999973,0.09609490999434384,0.632355072576118,0.11670630211238914,0.4936457542934304,0.1615247557059361,0.39373818708359265
large,63,5,2020-09-01,483,0.15746085979846877,0.9999999999999986,0.1412800431048726,0.7863452943299135,0.12302149394049018,0.4900984281306848,0.14898286004165381,0.3946596956881462
large,63,5,2020-10-01,483,0.12435615817796898,0.9999999999999979,0.1355958905025108,0.7901598173938537,0.14671118183186815,0.5267279482103195,0.15802906583476417,0.40765489304936725
large,63,5,2020-11-02,483,0.18000857512945928,0.9999999999999992,0.15700830000241076,0.6248725456141164,0.14151539345818448,0.5638993797485643,0.13658212591765015,0.3810556886944227
large,63,5,2020-12-01,484,0.09312066278716916,0.9999999999999983,0.10239134094116809,0.5049268580826356,0.10609729923641717,0.5662174484960544,0.09496376577175439,0.36809036857103805
large,63,5,2021-01-04,484,0.11246988384456545,0.9999999999999979,0.10102854107624352,0.677849263790788,0.1169356028613849,0.5177065311911613,0.1283083614359999,0.37959447534531465
large,63,5,2021-02-01,484,0.11521084625914917,0.9999999999999996,0.1355125022951664,0.9104499505824445,0.14321776672337644,0.5590196162078036,0.14462618150689627,0.3806007532506696
large,63,5,2021-03-01,484,0.12241870891530592,0.999999999999999,0.11249511384727794,0.6812057968528262,0.10755646160996392,0.5440011616056442,0.12780423244035535,0.3824380242403646
large,63,5,2021-04-01,484,0.06539137223946016,0.9999999999999996,0.06684138987789677,0.5517031749611372,0.0695654833313736,0.548254180351803,0.07679082015769911,0.39150754359799966
large,63,5,2021-05-03,484,0.10153652771408134,0.9999999999999991,0.10911403584533975,0.6282881597444565,0.09912422064102298,0.566331825712805,0.10764788694014772,0.4193877957923133
large,63,5,2021-06-01,486,0.10749101507713346,0.9999999999999996,0.10947720675261582,0.7194313281291946,0.11474253195922329,0.5036268648209402,0.09245063825941044,0.44586823875152226
large,63,5,2021-07-01,486,0.08988299882670463,0.9999999999999988,0.09857163914855897,0.7000611417083081,0.09221765211608575,0.509422343596351,0.07792213338158488,0.4471590366424171
large,63,5,2021-08-02,486,0.07535395302310012,0.9999999999999992,0.07381437429626374,0.6890190553738796,0.07286213937199708,0.5023214448132775,0.07119081308742331,0.45657599514038444
large,63,5,2021-09-01,486,0.0967183592726556,0.9999999999999972,0.10737208980636925,0.7397698372150177,0.10893885073744997,0.5426070848267023,0.09538305495842962,0.4734506299939374
large,63,5,2021-10-01,486,0.0699480244541373,0.9999999999999983,0.07190521773005885,0.7557744105428522,0.0865289026257965,0.5799689803358669,0.0749342644587529,0.48444780632875867
large,63,5,2021-11-01,486,0.12170670952681457,0.9999999999999982,0.11353610605661431,0.7405806893207122,0.10557212001703446,0.630328712755628,0.12859433618009747,0.4947991588089105
large,63,5,2021-12-01,487,0.07030138401174538,0.9999999999999988,0.06221508220162011,0.6822880759955521,0.07241070212372219,0.6068909047780329,0.07882649187291672,0.45173901877587136
large,63,5,2022-01-03,487,0.13604078969707437,0.9999999999999989,0.1284690371272975,0.7115237777477901,0.1250669001999657,0.5543488583112135,0.12147946386713428,0.42353624378226634
large,63,5,2022-02-01,487,0.13539082545760486,0.999999999999998,0.1363397101258373,0.8900097955603042,0.13666560444878478,0.5884156661750087,0.1258238230889887,0.4207415125886172
large,63,5,2022-03-01,489,0.13387428998649087,0.9999999999999988,0.12128444605283532,0.7496160841659408,0.12297852467650106,0.6021715518166895,0.12818738481407563,0.4349785850342627
large,63,5,2022-04-01,489,0.1520934440218158,0.9999999999999967,0.15946309516863352,0.7046607113309363,0.15245743179120858,0.6400498713663395,0.15150739334464933,0.45975572086794464
large,63,5,2022-05-02,490,0.15712964452426972,0.9999999999999984,0.15837994077611423,0.7850500292667502,0.19516460372971084,0.6540906007538045,0.21438060040561954,0.4594083666748321
large,63,5,2022-06-01,490,0.2064184365138189,0.9999999999999978,0.1945725857284779,0.6064323527168862,0.19579675311019845,0.6223387566390564,0.18885898517731248,0.4665751511576557
large,63,5,2022-07-01,492,0.13795890161262597,0.9999999999999973,0.10236768436327666,0.6019741581174238,0.10905174011343895,0.5608268440575858,0.08442777400560184,0.4635347612512667
large,63,5,2022-08-01,492,0.11933725932515721,0.9999999999999988,0.12394773491728972,0.8200752318093889,0.13082718548475678,0.5113977833501075,0.14747754243985672,0.46403181679506894
large,63,5,2022-09-01,492,0.16533352485638536,0.9999999999999983,0.1617765193139381,0.6965401705762274,0.17334989697652492,0.5013588586896499,0.18582113246921816,0.4694290163184415
large,63,5,2022-10-03,493,0.1453582419843951,0.9999999999999984,0.12231674600611388,0.641825067042079,0.1368037908797837,0.4852156245927291,0.1537939742408382,0.45162311489121265
large,63,5,2022-11-01,493,0.13851990195541466,0.9999999999999997,0.1375803841583125,0.766347937685109,0.1289462700238107,0.4869640479716278,0.1215263820069179,0.467206451478841
large,63,5,2022-12-01,493,0.11538950697339447,0.9999999999999969,0.11184691012772535,0.662678712380536,0.11794919199953204,0.5435122051076864,0.10750503565589009,0.4558474768002174
large,63,5,2023-01-03,493,0.12454296091634413,0.9999999999999979,0.12205388592555307,0.6134867660367415,0.12578623553180981,0.5618954935987247,0.14814250896129308,0.4496421111031177
large,63,5,2023-02-01,493,0.11150315655646974,0.9999999999999977,0.10587701939003592,0.6433524601274665,0.09663219190770894,0.46962864188830283,0.11258655990412647,0.451383162654102
large,63,5,2023-03-01,493,0.152439973418513,0.9999999999999983,0.14822091335134943,0.5469400858834014,0.1320130010993385,0.41440362872614034,0.12797319927819772,0.4579143181032028
large,63,5,2023-04-03,494,0.08519195996762802,0.9999999999999982,0.08641143806000914,0.5495167546531263,0.10247618891479802,0.42969336059783847,0.11362055634702045,0.45417709196561035
large,63,5,2023-05-01,494,0.08103477445371748,0.9999999999999988,0.08393444544562408,0.698275471148697,0.09985192860622107,0.4593732238368254,0.11630493119876968,0.43524094091776755
large,63,5,2023-06-01,494,0.11199418483592576,0.9999999999999989,0.11484473561183178,0.7350171323571668,0.12617322271143988,0.5108998624650883,0.13464625701227062,0.42691306218375713
large,63,5,2023-07-03,494,0.07186710433862165,0.9999999999999996,0.06357234025763242,0.6722253349327781,0.06544309753982937,0.5529351103441444,0.07162466199000904,0.40137758909445725
large,63,5,2023-08-01,494,0.07941469280248256,0.9999999999999978,0.08673002868695236,0.7185211885166337,0.09445842433761888,0.5763828770865541,0.09175075512104705,0.3826208971250877
large,63,5,2023-09-01,494,0.08676498800908641,0.9999999999999968,0.09042963665352005,0.6785762280279591,0.08773144543748143,0.5294450249803699,0.08843888417460329,0.372975859714194
large,63,5,2023-10-02,494,0.10979189552853767,0.999999999999999,0.11333362568354208,0.5641266321783388,0.12374137824591054,0.4682779102693459,0.14928507024747792,0.37274476255344113
large,63,5,2023-11-01,494,0.0910385461113134,0.9999999999999996,0.08062757013322439,0.5935062233494213,0.0731901656695148,0.4209272174575669,0.07586268163142958,0.3730919039687804
large,63,5,2023-12-01,494,0.1112496927062049,0.9999999999999987,0.1286963174796965,0.5752953869422708,0.1363874293095709,0.36810678014810827,0.13677506803118641,0.36853001641695654
large,63,5,2024-01-02,494,0.0872038794596983,0.9999999999999987,0.08560930420442384,0.6753763293762741,0.06623736522051146,0.42258708626374397,0.055011463790251416,0.36155440781259546
large,63,5,2024-02-01,494,0.06476769193087847,0.9999999999999979,0.06297513564191211,0.6878618756339064,0.07745721525608759,0.4479460140249755,0.08651244907973096,0.35966723042761517
large,63,5,2024-03-01,495,0.06535086480847724,0.9999999999999999,0.06474766413522495,0.5760666997219281,0.0810839414899616,0.4485747260988886,0.051294700613656756,0.3266755132102554
large,63,5,2024-04-01,495,0.08428368362349749,0.999999999999999,0.08867103060829225,0.7374085419766666,0.08631026704667354,0.4745389370719273,0.08926252465428053,0.3017426946853199
large,63,5,2024-05-01,495,0.10032244193574187,1.0,0.09235583539974564,0.5677081440380356,0.08309323360887692,0.5001387518685205,0.0812343909363675,0.2830498469900478
